Reporter Identifier	VALUE
ILMN_1897655	6.678521805
ILMN_1691803	6.4107655
ILMN_1769810	9.436608201
ILMN_1670870	7.849133729
ILMN_1758215	6.509748693
ILMN_1742854	6.388642633
ILMN_1689177	6.136233352
ILMN_1686135	9.456333826
ILMN_1767722	6.799910983
ILMN_1888492	6.532857175
ILMN_1800008	8.996898378
ILMN_1701686	6.411678721
ILMN_1804455	6.323335691
ILMN_1803261	6.480960377
ILMN_1805271	9.321724555
ILMN_1817772	6.531019054
ILMN_1681857	6.199744063
ILMN_2210111	6.568418383
ILMN_1757380	6.498996287
ILMN_1735655	6.725926344
ILMN_1785345	6.366392723
ILMN_1912009	6.681908327
ILMN_2129397	6.798817343
ILMN_1736327	6.591403599
ILMN_1834456	6.62069444
ILMN_1794896	6.531133579
ILMN_1894862	6.777965677
ILMN_1789786	6.840924979
ILMN_1654663	6.34525069
ILMN_1906606	6.548680097
ILMN_1750861	6.661400341
ILMN_2266948	6.547883957
ILMN_1837286	6.76089248
ILMN_2323418	7.779793068
ILMN_1707551	7.583009878
ILMN_1845883	6.385762091
ILMN_1901977	6.463487306
ILMN_1913962	6.576713697
ILMN_1864576	6.322671277
ILMN_1690049	8.224303019
ILMN_1810400	6.592877274
ILMN_1667315	8.415028254
ILMN_2052871	7.133589302
ILMN_1781066	6.504611805
ILMN_1666670	9.951396465
ILMN_1734254	8.960991571
ILMN_1660302	6.771528289
ILMN_2352295	7.135886342
ILMN_1819223	6.843474289
ILMN_1893370	6.494809105
ILMN_1669193	6.620198125
ILMN_1847888	6.650763647
ILMN_1728657	6.308103988
ILMN_2243912	6.422545955
ILMN_1699666	6.331379193
ILMN_2268921	6.374046549
ILMN_1857724	6.486521004
ILMN_1781270	6.493414843
ILMN_1770102	6.412315723
ILMN_1664969	6.593855366
ILMN_1801909	7.206194774
ILMN_2350183	8.347501575
ILMN_1845440	6.454144906
ILMN_1736692	6.539810806
ILMN_1913937	6.559857601
ILMN_1670757	6.27415177
ILMN_2198408	6.41304606
ILMN_1902109	6.385311172
ILMN_1782693	6.459313224
ILMN_2049303	10.04904052
ILMN_1654240	6.468332236
ILMN_2229610	6.631398636
ILMN_2070583	6.379485491
ILMN_1764364	6.528962715
ILMN_1812896	6.322577228
ILMN_1880359	6.732935385
ILMN_2275396	6.14969016
ILMN_1748007	6.472036521
ILMN_1843555	6.507698577
ILMN_1743619	6.396371546
ILMN_1721689	6.21976408
ILMN_1671516	7.053761132
ILMN_1780406	6.475439592
ILMN_1662383	9.203164846
ILMN_1754062	6.400992908
ILMN_1820392	6.668146408
ILMN_1678179	6.529374161
ILMN_1735453	7.465452202
ILMN_1835521	6.34191555
ILMN_1730097	6.481568475
ILMN_1888264	6.746214286
ILMN_2385662	6.146938803
ILMN_1913142	6.504996776
ILMN_1786843	8.880384254
ILMN_1850464	6.387471957
ILMN_1746510	6.904981444
ILMN_2054019	10.93478042
ILMN_1796751	6.426360939
ILMN_1779467	6.219571842
ILMN_1659536	6.966494923
ILMN_1722206	6.26482779
ILMN_1870967	6.622203948
ILMN_1842237	6.651230755
ILMN_1815264	8.069164053
ILMN_1708107	6.325525057
ILMN_2052549	6.149434757
ILMN_1783846	7.856040064
ILMN_1899661	6.46403059
ILMN_1702320	6.468023397
ILMN_1665932	6.671941083
ILMN_2038774	13.4908142
ILMN_1682929	7.219320729
ILMN_1766112	6.90552297
ILMN_1651506	8.189158314
ILMN_1912715	6.526406203
ILMN_1760889	6.281193258
ILMN_1770053	8.119208608
ILMN_1784040	6.48079213
ILMN_1860804	6.390313968
ILMN_1801357	6.526762774
ILMN_2054928	13.28284634
ILMN_1747366	6.479951095
ILMN_1828717	6.656889286
ILMN_1672571	8.892824619
ILMN_2133936	6.742317666
ILMN_1695097	6.530509715
ILMN_1652722	9.430967036
ILMN_1707600	6.287204182
ILMN_1764891	8.543171191
ILMN_2382724	7.305186059
ILMN_1906347	6.824117175
ILMN_2206953	6.358022064
ILMN_2198239	6.422245164
ILMN_1908242	6.605241783
ILMN_1718502	6.54766194
ILMN_2377829	6.413256526
ILMN_1767837	6.85539914
ILMN_1874958	6.589349438
ILMN_1685710	6.68381224
ILMN_2051731	6.43047396
ILMN_2400661	6.220978295
ILMN_1890797	6.478403546
ILMN_1696826	6.55702798
ILMN_2079059	6.317708204
ILMN_1717461	7.037308795
ILMN_1727689	9.825908277
ILMN_2082489	7.492123682
ILMN_1774109	6.679149133
ILMN_1690653	8.045782464
ILMN_1910021	6.38488974
ILMN_2285112	9.63627101
ILMN_1809850	6.769032222
ILMN_1690283	6.676616492
ILMN_1800082	6.436469585
ILMN_1683204	10.10250391
ILMN_1876113	6.590856048
ILMN_1658905	6.537381104
ILMN_1914302	6.613252281
ILMN_1732154	6.385370492
ILMN_1903654	6.486763142
ILMN_1756634	6.557957254
ILMN_1815723	7.063795637
ILMN_1897376	6.748932116
ILMN_1796946	6.298449024
ILMN_1846884	6.479811273
ILMN_1813260	9.048435199
ILMN_1784154	6.463705456
ILMN_1722831	6.381652707
ILMN_1783244	6.568178058
ILMN_2410986	8.067729039
ILMN_1885603	6.295007924
ILMN_2250820	6.153057148
ILMN_1766875	6.297477467
ILMN_1789106	7.195172871
ILMN_1896703	6.634188455
ILMN_1799600	7.088618531
ILMN_1665049	9.683200007
ILMN_1788489	6.512654135
ILMN_1745365	7.654203211
ILMN_1829532	6.519315847
ILMN_1841494	7.166219974
ILMN_1881471	6.217991474
ILMN_1741288	6.668717845
ILMN_2365176	6.470104159
ILMN_1895354	6.263051542
ILMN_1852043	6.672311568
ILMN_1780153	7.278159057
ILMN_1658883	9.669609146
ILMN_1865754	6.591762673
ILMN_1677559	6.620549499
ILMN_1818268	6.420400668
ILMN_1778764	6.923044576
ILMN_1720955	6.377808031
ILMN_2353276	6.254094003
ILMN_1869007	6.735710894
ILMN_1730082	10.51199857
ILMN_1907606	6.420334334
ILMN_1692597	6.588634969
ILMN_1765674	6.070611162
ILMN_1767852	6.694491464
ILMN_1903264	6.275547012
ILMN_1664541	6.462228207
ILMN_1783606	7.718636064
ILMN_1836602	6.566015409
ILMN_1742781	7.851301369
ILMN_1909763	6.797412442
ILMN_1691117	8.372479042
ILMN_1854712	6.40800955
ILMN_1916012	6.78879209
ILMN_1872216	6.566312666
ILMN_1665738	6.279954551
ILMN_1908520	6.642263095
ILMN_1680251	6.594198026
ILMN_1685602	7.136490657
ILMN_1769155	6.455755938
ILMN_2289576	6.413758085
ILMN_1761363	6.518376903
ILMN_2082593	6.195904123
ILMN_1781774	6.412290604
ILMN_1905679	6.700548029
ILMN_1748271	8.086326645
ILMN_1912438	6.636486822
ILMN_2374244	8.975788482
ILMN_1678097	7.22899435
ILMN_1740098	6.155123595
ILMN_1782045	8.852376955
ILMN_1661802	6.424077916
ILMN_1736175	6.462481746
ILMN_1811767	6.739411624
ILMN_1689088	8.899474659
ILMN_1664946	6.325638973
ILMN_1654331	7.48158474
ILMN_1914397	6.369833804
ILMN_1813690	6.451546721
ILMN_2062370	6.473713622
ILMN_1860084	6.760637517
ILMN_1773079	6.094312459
ILMN_1837629	6.575196292
ILMN_1718266	6.384366398
ILMN_1890941	6.418409233
ILMN_1770711	6.517381286
ILMN_1761247	8.067177035
ILMN_1760147	7.048294224
ILMN_1769277	12.26417304
ILMN_1741095	6.519574775
ILMN_1912940	6.621479549
ILMN_1665033	6.377766886
ILMN_1693338	7.863279475
ILMN_1854031	6.573173585
ILMN_1814770	6.402739875
ILMN_1691449	13.53397126
ILMN_1771019	8.297556327
ILMN_1653566	6.44644928
ILMN_1821472	6.645615017
ILMN_1706502	10.43585158
ILMN_1714510	6.706117923
ILMN_1706539	9.43738896
ILMN_1695821	8.288963813
ILMN_2048043	6.35871922
ILMN_1909827	6.580319289
ILMN_1853920	6.686294745
ILMN_1669842	8.540014673
ILMN_1700625	6.955236931
ILMN_1857631	6.616857184
ILMN_2406267	6.401766438
ILMN_1763433	6.651562492
ILMN_1683690	6.469552737
ILMN_2374293	8.368683438
ILMN_1863730	6.349282299
ILMN_1791248	6.660987222
ILMN_1756088	6.672484005
ILMN_2222567	5.922148641
ILMN_1863212	6.506614538
ILMN_1874933	6.528843221
ILMN_1907445	6.585893634
ILMN_1772809	6.368143761
ILMN_1673273	6.187663226
ILMN_1723709	7.788840599
ILMN_1672961	11.18178272
ILMN_2151676	6.395625185
ILMN_2205767	6.622064018
ILMN_1853650	6.359510171
ILMN_1747353	6.235300865
ILMN_1788377	7.063556084
ILMN_1687888	6.571953281
ILMN_1916014	6.436688519
ILMN_1655626	6.608343771
ILMN_1715613	7.000594276
ILMN_1653103	6.567325059
ILMN_1802248	6.400573252
ILMN_2288175	6.540187676
ILMN_1658684	6.679465663
ILMN_1729791	6.978642059
ILMN_1690201	6.849110106
ILMN_1689908	9.934374716
ILMN_1893375	6.33433559
ILMN_1824655	6.46419522
ILMN_1764231	6.542232595
ILMN_1869704	6.392217453
ILMN_1689846	6.302914008
ILMN_1894569	6.610694208
ILMN_1799105	6.1293628
ILMN_1655490	6.502441317
ILMN_1671997	6.526600372
ILMN_1666215	6.345441317
ILMN_1784847	8.542254863
ILMN_1725528	6.726411356
ILMN_1862590	6.6303948
ILMN_1654466	6.485728503
ILMN_1840611	6.7862078
ILMN_1748338	6.162332203
ILMN_1840462	6.89952359
ILMN_1909500	6.564946966
ILMN_1782861	6.150909372
ILMN_2115336	6.682525359
ILMN_1910679	6.541344719
ILMN_1835017	6.192817139
ILMN_1911415	6.44238651
ILMN_2292387	6.309318495
ILMN_1732885	8.266067423
ILMN_1784094	6.492604174
ILMN_1716601	6.888142524
ILMN_1845201	6.415736596
ILMN_1791253	6.385848948
ILMN_2103646	6.576394291
ILMN_2407703	6.723325113
ILMN_1703803	6.367321145
ILMN_1909072	6.707317873
ILMN_1799843	6.393323955
ILMN_1750402	6.467736378
ILMN_1862723	6.526510764
ILMN_1682823	6.489391371
ILMN_1907671	6.586495902
ILMN_2161357	9.608924388
ILMN_1885740	6.650133836
ILMN_1873995	6.416194198
ILMN_1676605	6.268583389
ILMN_1708709	6.414906883
ILMN_1746243	6.526111894
ILMN_1825848	6.652635871
ILMN_1749525	6.638314817
ILMN_1841277	6.449364303
ILMN_1745214	6.801643869
ILMN_2180864	6.092729704
ILMN_1674365	6.538737301
ILMN_1717482	6.538478505
ILMN_1795905	8.746451245
ILMN_1679800	11.34564033
ILMN_2089316	6.296178495
ILMN_1875342	7.20572527
ILMN_2307740	11.29531115
ILMN_1795342	9.220906101
ILMN_2406169	6.152897419
ILMN_1792078	10.14054741
ILMN_2118472	11.32497773
ILMN_1661004	6.706230583
ILMN_1910696	6.517965282
ILMN_1857662	6.677000869
ILMN_1755199	6.566818303
ILMN_1660085	6.68933647
ILMN_1902527	6.509119272
ILMN_2289111	6.344849141
ILMN_1863862	6.486145455
ILMN_1807873	10.38350284
ILMN_1747596	6.464067164
ILMN_1691022	6.580080686
ILMN_1654340	6.672547166
ILMN_2382974	6.290890084
ILMN_1665760	6.501165103
ILMN_2132982	6.051212538
ILMN_1668900	6.234045152
ILMN_1784948	7.698553305
ILMN_1818518	6.475976931
ILMN_1883713	6.434575926
ILMN_1874095	6.710603236
ILMN_1733696	10.9232053
ILMN_1776249	6.571121287
ILMN_1914037	6.595245604
ILMN_1683641	6.63134636
ILMN_2170643	6.757787591
ILMN_1664508	6.545197418
ILMN_1905206	6.648914215
ILMN_1871172	6.376382497
ILMN_1891135	6.512193535
ILMN_1894900	6.588326201
ILMN_1806956	6.016309576
ILMN_1888880	6.521010729
ILMN_1800270	6.379577211
ILMN_2118229	6.345077373
ILMN_1795706	6.412604108
ILMN_1811364	6.300412133
ILMN_1805802	6.571213527
ILMN_1778425	6.191121112
ILMN_1864591	6.415879518
ILMN_1857972	6.459915786
ILMN_1815319	9.79845013
ILMN_1851058	6.486469284
ILMN_1759614	6.342854247
ILMN_1653412	8.143096758
ILMN_1699844	6.696171779
ILMN_1854187	6.471521324
ILMN_1691483	6.175503702
ILMN_1692833	6.761160083
ILMN_1777024	6.559529739
ILMN_1679438	8.291044257
ILMN_1696510	6.95737584
ILMN_1859743	6.475010608
ILMN_1685427	6.603959163
ILMN_1658624	9.857879722
ILMN_1728002	6.434061382
ILMN_1915095	6.452648567
ILMN_1695645	11.27802698
ILMN_1737416	6.536884234
ILMN_1654997	6.443614133
ILMN_1791688	6.334394855
ILMN_1864709	6.573572419
ILMN_1829952	6.371224754
ILMN_1658491	6.685470598
ILMN_1695468	6.789362709
ILMN_1915346	6.618367704
ILMN_2168747	6.411820414
ILMN_1823172	6.541462853
ILMN_1870025	6.584336333
ILMN_1779858	6.484570391
ILMN_1779501	6.24083014
ILMN_1747725	6.586269251
ILMN_1776522	8.678671652
ILMN_1700998	6.605463197
ILMN_1910641	6.455075596
ILMN_2367671	6.593782278
ILMN_1909850	6.591950498
ILMN_1679754	6.632187594
ILMN_1833009	6.847734721
ILMN_2075847	7.009349767
ILMN_1801454	6.278549154
ILMN_1784264	6.587598177
ILMN_1879880	6.62882219
ILMN_1714428	8.727061811
ILMN_2156965	6.332182263
ILMN_1690704	6.567194029
ILMN_1656949	6.524048303
ILMN_1675024	6.403086994
ILMN_1746457	10.1147967
ILMN_2412101	7.276340697
ILMN_1850934	6.427576842
ILMN_1725246	6.712295447
ILMN_1665996	6.342441469
ILMN_1761206	6.43055558
ILMN_1720794	6.630335125
ILMN_1747314	6.762085498
ILMN_1731314	6.587900105
ILMN_1817535	6.376126758
ILMN_1670746	6.224967191
ILMN_1837739	6.748412047
ILMN_1755428	6.317551217
ILMN_1712461	6.618739199
ILMN_1914770	6.727334485
ILMN_1651826	13.23488879
ILMN_1689329	12.16160995
ILMN_1700367	6.626680995
ILMN_1727880	5.961279166
ILMN_1893231	6.407577444
ILMN_1812476	6.442516074
ILMN_2353633	6.318245375
ILMN_2390453	6.524185082
ILMN_1662896	7.989623114
ILMN_1831896	6.561732372
ILMN_1811347	6.368154273
ILMN_1901646	6.453864663
ILMN_1714167	10.06003918
ILMN_1750256	8.883918256
ILMN_1873411	6.550947436
ILMN_1710598	6.872588295
ILMN_1665775	6.839631281
ILMN_1909290	6.453094202
ILMN_2357361	8.897467744
ILMN_1773909	6.827502145
ILMN_1793836	6.509129685
ILMN_1906960	6.440360775
ILMN_1787259	6.487929858
ILMN_1709719	6.372869034
ILMN_1668593	6.409790298
ILMN_1682298	6.458454977
ILMN_1653182	6.837321944
ILMN_1858162	6.593654218
ILMN_1742837	6.133882044
ILMN_1667592	7.367105459
ILMN_1840007	6.858304194
ILMN_1720270	9.373428972
ILMN_1698934	10.11740818
ILMN_1785732	6.805015563
ILMN_1914143	6.51108494
ILMN_2368434	6.26090619
ILMN_1694932	6.689142878
ILMN_2210129	8.571397
ILMN_2408771	6.345683767
ILMN_2390318	6.222761476
ILMN_1827891	6.614930265
ILMN_1888135	6.587548171
ILMN_1707286	7.873025887
ILMN_1689156	7.41173055
ILMN_1898374	6.423127631
ILMN_1857523	6.634351138
ILMN_1841335	6.57871138
ILMN_1736217	6.551545397
ILMN_1821360	6.507711046
ILMN_1809484	6.972583673
ILMN_1875165	6.521805033
ILMN_1710026	6.56940871
ILMN_1774410	6.268531601
ILMN_1863621	6.556940259
ILMN_1777477	6.783690386
ILMN_1871216	6.640672438
ILMN_1668683	7.771204488
ILMN_1857594	6.462867308
ILMN_1844491	6.711201754
ILMN_1729596	6.743281411
ILMN_1799890	8.625461767
ILMN_1845697	6.76747932
ILMN_1772798	8.100036943
ILMN_2175712	12.22443881
ILMN_2415722	12.50009116
ILMN_1707660	6.729811094
ILMN_1660701	6.401415485
ILMN_1714082	9.277393312
ILMN_1754858	8.110627728
ILMN_1688565	8.498476439
ILMN_1802766	6.588093298
ILMN_1774427	7.427870897
ILMN_1887116	6.482170073
ILMN_1742074	9.666570627
ILMN_1706057	10.96068741
ILMN_1761364	6.471473505
ILMN_1775467	6.609033839
ILMN_1689635	6.325616566
ILMN_1791226	9.660031082
ILMN_1877614	6.574936407
ILMN_1812600	6.634949233
ILMN_1903872	6.588177176
ILMN_1674741	6.886965377
ILMN_1695506	6.665407188
ILMN_1852659	6.563611137
ILMN_1702221	6.323318748
ILMN_1895378	6.814410426
ILMN_1826914	6.748537306
ILMN_1720617	6.436712686
ILMN_1690981	6.45981487
ILMN_1687495	7.065874342
ILMN_1740263	6.55670764
ILMN_2058512	8.155465524
ILMN_1911713	6.51491994
ILMN_1756328	6.888072691
ILMN_1847313	6.772010224
ILMN_1787980	6.645565417
ILMN_1769135	10.18117902
ILMN_1692164	6.498289704
ILMN_1906302	6.542676139
ILMN_1906129	6.301027542
ILMN_1767135	7.027825882
ILMN_1651457	6.467881277
ILMN_1856963	6.626870989
ILMN_1721127	6.711647424
ILMN_2041577	10.33804441
ILMN_1801240	6.317480392
ILMN_1678268	8.401613125
ILMN_2249018	9.985047058
ILMN_1681116	6.392481488
ILMN_1722446	6.456300485
ILMN_1791366	7.410711537
ILMN_1742467	6.602286977
ILMN_1675674	7.681845298
ILMN_1699714	6.517638504
ILMN_1916772	6.61672401
ILMN_1883574	6.409936029
ILMN_1778318	6.23522951
ILMN_2289623	6.52725149
ILMN_1730117	6.185542972
ILMN_1775990	6.625234062
ILMN_1774161	6.758689034
ILMN_1861772	6.6618829
ILMN_1898311	6.889530281
ILMN_1708907	6.475508764
ILMN_1754912	9.84105969
ILMN_2406043	8.39487203
ILMN_1790393	6.49225971
ILMN_2244653	6.403300534
ILMN_2278152	6.992688619
ILMN_1698307	10.98408678
ILMN_1661715	6.592655896
ILMN_2359287	6.472468121
ILMN_2178618	6.335217219
ILMN_1718968	6.423174689
ILMN_1771884	7.643944087
ILMN_1682544	6.593807874
ILMN_1867071	6.702242657
ILMN_1801109	6.773578647
ILMN_2114720	9.735846513
ILMN_1654677	6.1904824
ILMN_1755134	6.903898543
ILMN_2353129	6.347293354
ILMN_1693207	6.367468709
ILMN_1907812	6.776276222
ILMN_1808984	6.587433749
ILMN_1865698	6.55584587
ILMN_1847645	6.512002864
ILMN_1699856	11.60324769
ILMN_1776679	6.536293827
ILMN_1897448	6.415976146
ILMN_2135527	6.501259433
ILMN_2337336	7.471721126
ILMN_1666718	6.747379651
ILMN_1764829	6.237558457
ILMN_1726460	7.562676846
ILMN_2116242	6.642080578
ILMN_2252136	9.330977293
ILMN_1843259	6.750857689
ILMN_2415536	7.680399278
ILMN_1671566	6.529263448
ILMN_2077550	10.02448947
ILMN_1884300	6.650029224
ILMN_1742001	6.231491852
ILMN_1807925	6.388656163
ILMN_1819876	6.627953423
ILMN_2272967	6.319015843
ILMN_1674027	6.514493644
ILMN_1802804	6.350695342
ILMN_1653665	6.501357943
ILMN_1762155	6.173827691
ILMN_2347314	6.873644631
ILMN_1804278	6.557204688
ILMN_1683112	6.591061662
ILMN_1662432	6.369321218
ILMN_1891021	6.526798882
ILMN_1686995	6.67813259
ILMN_1748481	7.071178425
ILMN_2202806	6.268723699
ILMN_1683660	11.36397112
ILMN_1780605	6.416917564
ILMN_1719807	6.476493069
ILMN_2154094	6.370337527
ILMN_1917311	6.459124332
ILMN_1663446	6.355264163
ILMN_1773175	6.896481653
ILMN_1824016	6.623057386
ILMN_2296450	6.477268834
ILMN_1684468	6.357845204
ILMN_2055036	6.410458035
ILMN_1705243	6.211875829
ILMN_1673644	6.696891699
ILMN_1696434	7.916206038
ILMN_1858700	6.630890088
ILMN_1686152	10.10873329
ILMN_2115434	8.84222555
ILMN_1797102	6.343202775
ILMN_1716555	6.643580444
ILMN_1652431	6.283401773
ILMN_1841822	6.551289361
ILMN_2148785	8.568345735
ILMN_1730401	6.418447607
ILMN_1685934	6.417410691
ILMN_1753040	6.296941782
ILMN_1663273	6.657848225
ILMN_1660020	6.55788185
ILMN_2277877	6.506154404
ILMN_1800253	6.342121589
ILMN_1735471	6.825445064
ILMN_1821574	6.583420051
ILMN_1797776	9.757871223
ILMN_1662659	6.613198394
ILMN_1748476	8.304918913
ILMN_1685596	6.251240503
ILMN_1726392	7.409613096
ILMN_1856323	6.62299104
ILMN_1810228	8.860854553
ILMN_1762725	12.03884025
ILMN_1742124	6.909137416
ILMN_1812062	6.611812463
ILMN_1715901	6.453310596
ILMN_1899474	6.335984256
ILMN_1754738	11.07302308
ILMN_1651547	6.747441101
ILMN_2331232	7.246258183
ILMN_1908153	6.70039769
ILMN_2392635	9.381446902
ILMN_1746376	7.247827437
ILMN_1869135	6.349522537
ILMN_1879968	6.567739659
ILMN_1875466	6.509769861
ILMN_1768164	6.673555875
ILMN_1831181	6.678163105
ILMN_1756404	6.293921194
ILMN_2400448	6.255679264
ILMN_1737650	7.919465197
ILMN_1887357	6.776063552
ILMN_1674665	7.663751335
ILMN_1751345	6.946884472
ILMN_1756960	6.663657858
ILMN_1710600	6.274594704
ILMN_1915958	6.777561735
ILMN_2396903	6.519961222
ILMN_1735151	7.812745284
ILMN_1685582	6.570638953
ILMN_1716729	6.636626054
ILMN_1805512	9.348692795
ILMN_1678329	6.771636023
ILMN_1914938	6.664576656
ILMN_1866590	6.36842328
ILMN_1748221	6.482088948
ILMN_1829750	6.693234919
ILMN_1689446	9.799448899
ILMN_1700436	6.741444573
ILMN_1898169	6.431748828
ILMN_1785785	6.283731385
ILMN_1826186	6.429229825
ILMN_1714402	6.287578927
ILMN_1688730	7.932654785
ILMN_1793597	6.635605585
ILMN_1762224	6.887618888
ILMN_1655637	6.822252613
ILMN_1713603	6.273030423
ILMN_2331636	10.53049079
ILMN_1873669	6.508072528
ILMN_1756367	6.174636066
ILMN_1840910	6.504842723
ILMN_1672176	7.56801555
ILMN_2281529	6.3610188
ILMN_2402042	6.51714064
ILMN_2189815	6.202228002
ILMN_1898159	6.93502192
ILMN_1707748	9.566012713
ILMN_1867513	6.666238806
ILMN_2311674	7.908161277
ILMN_1829618	6.534978921
ILMN_2411897	7.06995143
ILMN_1877196	7.875654412
ILMN_1680928	6.237405023
ILMN_1864628	6.367702398
ILMN_1794303	6.180479906
ILMN_1859882	6.403260035
ILMN_1882045	6.276034524
ILMN_1878865	6.656118462
ILMN_1734660	6.553253325
ILMN_1708618	6.324208734
ILMN_1664592	6.453604646
ILMN_1710203	6.313328934
ILMN_1692591	6.467080612
ILMN_1680419	7.069398471
ILMN_1809866	10.37494372
ILMN_1701243	7.403582355
ILMN_1699631	8.696865246
ILMN_1806242	6.515903642
ILMN_1775573	8.01273368
ILMN_1659550	8.344382486
ILMN_1659297	6.576604656
ILMN_2226753	6.323368237
ILMN_1843384	6.489847235
ILMN_1651405	10.87108017
ILMN_1889344	6.580141643
ILMN_1748483	6.480021464
ILMN_1703470	6.532781487
ILMN_1759063	6.855793564
ILMN_1824721	6.312453469
ILMN_1906034	6.343391485
ILMN_1715923	6.567350021
ILMN_1785265	8.134927571
ILMN_1740818	6.697420005
ILMN_1909486	6.441006123
ILMN_1899848	6.540781971
ILMN_1716154	6.510720314
ILMN_1764402	6.451939899
ILMN_1826776	6.684022544
ILMN_2256106	6.148721289
ILMN_2106449	6.184400078
ILMN_1677186	6.617885956
ILMN_1787260	6.385467064
ILMN_1679692	6.572243885
ILMN_1763322	6.483674222
ILMN_1907679	6.84141875
ILMN_2072045	6.413933529
ILMN_1750324	6.721547511
ILMN_1660424	6.571463383
ILMN_1885233	6.475399246
ILMN_1684591	8.677956107
ILMN_1802151	7.847358795
ILMN_1772277	6.538567062
ILMN_1697527	6.530748443
ILMN_1812666	6.963272341
ILMN_1685441	7.414903504
ILMN_1683102	6.302458804
ILMN_2334296	8.478813714
ILMN_1811714	6.622924501
ILMN_1864782	6.615263109
ILMN_1676588	10.0169318
ILMN_1681994	7.140784035
ILMN_2110857	6.401364024
ILMN_1802146	6.622503407
ILMN_1780756	10.11159828
ILMN_1871893	6.643835952
ILMN_1701648	6.492441448
ILMN_1788356	7.207669176
ILMN_1733533	6.608101799
ILMN_1681124	6.527714025
ILMN_1710200	6.547265357
ILMN_2315044	6.385140686
ILMN_1793559	6.911318611
ILMN_2253246	6.428678911
ILMN_2056074	6.672758807
ILMN_1788022	6.939491339
ILMN_1875223	6.73910021
ILMN_1697975	6.663911868
ILMN_1770293	6.294719559
ILMN_1721218	6.212024714
ILMN_2090949	14.89462703
ILMN_2284941	6.249131303
ILMN_1750178	7.638612711
ILMN_1773413	6.86469862
ILMN_1826965	6.465422815
ILMN_2109371	6.689812552
ILMN_1901073	6.35430043
ILMN_2128087	6.337459248
ILMN_1676009	6.583930381
ILMN_1780508	6.436224791
ILMN_1803183	6.422123306
ILMN_1751885	6.719920998
ILMN_1896967	6.588107636
ILMN_1763712	6.40916018
ILMN_1702199	6.532674415
ILMN_1752199	7.782979163
ILMN_1849789	6.691143669
ILMN_1866929	6.813405462
ILMN_2299661	6.362098585
ILMN_1874122	6.62356895
ILMN_1893466	6.702084309
ILMN_1696999	6.413116971
ILMN_1775012	7.311004836
ILMN_1715069	8.298259238
ILMN_2219437	6.563599906
ILMN_1750596	7.019860016
ILMN_1654672	6.440198242
ILMN_1809483	6.882249058
ILMN_1785389	6.516008895
ILMN_1914171	6.496187565
ILMN_1689029	6.912662643
ILMN_2220735	6.291135814
ILMN_1775330	10.13170102
ILMN_1730611	12.36879778
ILMN_1840089	6.499081339
ILMN_1870492	6.311633774
ILMN_1659405	10.4146784
ILMN_1834394	6.371622488
ILMN_1666882	6.437416448
ILMN_1756352	9.075527194
ILMN_2368617	8.919692013
ILMN_1669854	6.585778738
ILMN_1757183	6.411270756
ILMN_1723686	6.505738132
ILMN_1803036	7.242667119
ILMN_2248970	6.611724233
ILMN_1724341	7.691369295
ILMN_1895102	6.358099703
ILMN_1738885	6.190001286
ILMN_1717163	6.23136382
ILMN_1708486	7.20386511
ILMN_1817144	6.509913135
ILMN_1806275	7.850817932
ILMN_1899359	6.548622545
ILMN_1891077	6.345119419
ILMN_1677951	6.442593363
ILMN_1676973	6.229433418
ILMN_2043109	6.768777992
ILMN_1719851	6.660037595
ILMN_1691572	10.51500337
ILMN_1728121	6.372633344
ILMN_1901506	6.497278623
ILMN_1820606	6.352112814
ILMN_2215061	14.68679828
